QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VTRCODE,VTRCODE_,VTRMO,VTRMO_,VTREXPX,VTREXPX_,VTRLIMO,VTRLIMO_,VTRPURCH
20233,05433231,15,0,1,100,D,13,D,25,D,,A,
20233,05433371,43,0,1,100,D,13,D,20,D,,A,
20233,05433581,18,0,1,100,D,13,D,200,D,,A,
20233,05433591,31,0,1,100,D,07,D,30,D,,A,
20233,05433651,21,0,1,100,D,13,D,150,D,,A,
20233,05433661,70,0,1,100,D,05,D,27,D,,A,
20233,05433661,71,0,1,100,D,05,D,17,D,,A,
20233,05433661,72,0,1,100,D,07,D,58,D,,A,
20233,05433661,73,0,1,100,D,07,D,65,D,,A,
20233,05433781,35,0,1,100,D,07,D,110,D,,A,
20233,05434201,32,0,1,100,D,06,D,200,D,,A,
20233,05434401,17,0,1,100,D,07,D,10,D,,A,
20233,05434411,37,0,1,100,D,07,D,25,D,,A,
20233,05434441,24,0,1,100,D,13,D,100,D,,A,
20233,05434691,20,0,1,100,D,13,D,20,D,,A,
20233,05434724,28,0,1,100,D,13,D,100,D,,A,
20233,05434821,49,0,1,100,D,13,D,50,D,,A,
20233,05434991,65,0,1,100,D,05,D,400,D,,A,
20233,05434991,66,0,1,100,D,06,D,400,D,,A,
20233,05434991,67,0,1,100,D,07,D,400,D,,A,
20233,05435131,57,0,1,100,D,06,D,45,D,,A,
20233,05435311,17,0,1,100,D,06,D,80,D,2,D,1
20233,05435311,18,0,1,100,D,07,D,80,D,2,D,1
20233,05435311,19,0,1,100,D,13,D,80,D,2,D,1
20233,05435721,45,0,1,110,D,07,D,45,D,,A,
20233,05435893,11,0,1,100,D,08,D,30,D,,A,
20233,05436121,27,0,1,100,D,13,D,300,D,,A,
20233,05436211,12,0,1,100,D,13,D,90,D,,A,
20233,05436351,74,0,1,100,D,07,D,18,D,,A,
20233,05436351,75,0,1,100,D,08,D,14,D,,A,
20233,05436741,55,0,1,100,D,13,D,70,D,,A,
20233,05436901,64,0,1,100,D,13,D,50,D,,A,
20233,05437231,48,0,1,100,D,13,D,120,D,2,D,2
20233,05437601,14,0,1,100,D,06,D,45,D,,A,
20233,05437601,15,0,1,100,D,07,D,25,D,,A,
20233,05438001,33,0,1,100,D,06,D,15,D,,A,
20233,05438141,20,0,1,100,D,08,D,49,D,,A,
20233,05438141,21,0,1,100,D,08,D,64,D,,A,
20233,05438141,22,0,1,100,D,08,D,7,D,,A,
20233,05438331,59,0,1,100,D,06,D,140,D,,A,
20233,05438441,54,0,1,110,D,07,D,20,D,,A,
20233,05438491,51,0,1,100,D,08,D,25,D,,A,
20233,05438521,19,0,1,100,D,13,D,100,D,2,D,1
20233,05438521,20,0,1,110,D,13,D,20,D,,A,
20233,05438624,30,0,1,100,D,07,D,115,D,,A,
20233,05439241,41,0,1,100,D,07,D,20,D,,A,
20233,05439471,24,0,1,100,D,07,D,15,D,2,D,1
20233,05439511,51,0,1,100,D,06,D,100,D,,A,
20233,05439531,32,0,1,100,D,08,D,20,D,,A,
20233,05439621,14,0,1,100,D,06,D,50,D,,A,
20233,05439941,53,0,1,100,D,08,D,20,D,,A,
20233,05440311,13,0,1,100,D,13,D,200,D,,A,
20233,05440361,60,0,1,100,D,13,D,86,D,,A,
20233,05440381,37,0,1,100,D,13,D,100,D,,A,
20233,05440551,43,0,1,100,D,08,D,150,D,,A,
20233,05440621,36,0,1,100,D,08,D,130,D,,A,
20233,05440651,31,0,1,100,D,08,D,10,D,,A,
20233,05440751,17,0,1,100,D,13,D,300,D,,A,
20233,05440791,36,0,1,100,D,13,D,100,D,1,D,
20233,05441391,47,0,1,100,D,08,D,400,D,,A,
20233,05441604,28,0,1,100,D,13,D,30,D,,A,
20233,05441641,25,0,1,100,D,06,D,40,D,,A,
20233,05441691,27,0,1,100,D,08,D,80,D,,A,
20233,05441771,29,0,1,100,D,13,D,120,D,,A,
20233,05441871,36,0,1,100,D,13,D,100,D,,A,
20233,05441971,53,0,1,100,D,13,D,40,D,,A,
20233,05442011,22,0,1,100,D,06,D,100,F,,A,
20233,05442271,18,0,1,100,D,08,D,20,D,,A,
20233,05442671,65,0,1,100,D,06,D,50,D,,A,
20233,05442671,66,0,1,100,D,13,D,75,D,,A,
20233,05442751,31,0,1,100,D,13,D,7,D,,A,
20233,05442991,45,0,1,100,D,13,D,100,D,,A,
20233,05443161,38,0,1,100,D,13,D,30,D,,A,
20233,05443341,32,0,1,100,D,07,D,50,D,,A,
20233,05443971,70,0,1,100,D,08,D,32,D,,A,
20233,05443971,71,0,1,100,D,07,D,32,D,,A,
20233,05443971,72,0,1,100,D,06,D,38,D,,A,
20233,05444521,40,0,1,100,D,06,D,40,D,2,D,2
20233,05444521,41,0,1,100,D,07,D,20,D,2,D,2
20233,05444731,43,0,1,100,D,06,D,17,D,,A,
20233,05444731,44,0,1,100,D,08,D,10,D,,A,
20233,05445071,41,0,1,100,D,07,D,110,D,,A,
20233,05445091,31,0,1,100,D,06,D,300,D,,A,
20233,05445101,42,0,1,100,D,06,D,169,D,,A,
20233,05445101,43,0,1,100,D,07,D,113,D,,A,
20233,05445114,38,0,1,100,D,06,D,80,F,,A,
20233,05445114,39,0,1,100,D,07,D,75,F,,A,
20233,05445114,40,0,1,100,D,08,D,75,F,,A,
20233,05445261,37,0,1,100,D,06,D,70,D,,A,
20233,05445261,38,0,1,100,D,07,D,70,D,,A,
20233,05445301,58,0,1,100,D,08,D,76,D,,A,
20233,05445571,70,0,1,100,D,06,D,76,D,,A,
20233,05445593,34,0,1,100,D,13,D,50,D,,A,
20233,05445661,29,0,1,100,D,07,D,150,D,,A,
20233,05445661,30,0,1,100,D,08,D,150,D,,A,
20233,05445821,11,0,1,100,D,13,D,20,D,,A,
20233,05445931,40,0,1,100,D,08,D,80,D,,A,
20233,05445981,34,0,1,100,D,13,D,350,D,,A,
20233,05445981,35,0,1,100,D,13,D,200,D,,A,
20233,05446521,25,0,1,100,D,13,D,15,D,,A,
20234,05251784,46,0,1,100,D,09,D,100,D,,A,
20234,05251984,81,0,1,100,D,13,D,50,D,,A,
20234,05252034,48,0,1,100,D,07,D,35,D,2,D,1
20234,05252124,25,0,1,100,D,13,D,50,D,1,D,
20234,05252394,68,0,1,100,D,13,D,15,D,2,D,1
20234,05252394,69,0,1,100,D,13,D,11,D,2,D,1
20234,05252604,61,0,1,100,D,09,D,100,D,,A,
20234,05252604,62,0,2,100,D,07,D,200,D,,A,
20234,05252624,30,0,1,100,D,13,D,21,D,,A,
20234,05252824,65,0,2,100,D,07,D,12,D,,A,
20234,05253284,31,0,1,100,D,09,D,110,D,,A,
20234,05253314,55,0,1,100,D,08,D,50,D,,A,
20234,05253844,25,0,1,100,D,08,D,16,D,,A,
20234,05254054,47,0,1,100,D,09,D,200,D,,A,
20234,05254414,37,0,1,100,D,13,D,100,D,,A,
20234,05254444,43,0,1,110,D,07,D,10,D,,A,
20234,05254474,26,0,1,100,D,09,D,60,D,,A,
20234,05254914,61,0,1,100,D,08,D,100,F,,A,
20234,05255124,62,0,1,100,D,08,D,400,D,,A,
20234,05255124,63,0,1,100,D,09,D,200,D,,A,
20234,05255554,68,0,1,100,D,08,D,40,D,,A,
20234,05255604,42,0,1,100,D,08,D,11,D,,A,
20234,05255604,43,0,1,100,D,09,D,22,D,,A,
20234,05255884,37,0,2,100,D,07,D,100,D,,A,
20234,05255934,25,0,1,100,D,13,D,30,D,,A,
20234,05255934,26,0,2,100,D,07,D,30,D,,A,
20234,05256084,27,0,1,100,D,13,D,30,D,,A,
20234,05256204,60,0,1,100,D,08,D,40,D,,A,
20234,05256204,61,0,1,100,D,09,D,40,D,,A,
20234,05256294,25,0,1,100,D,07,D,80,D,,A,
20234,05256344,41,0,1,100,D,13,D,200,D,,A,
20234,05256444,29,0,1,100,D,09,D,70,D,,A,
20234,05256864,19,0,1,100,D,13,D,40,D,,A,
20234,05257014,9,0,1,100,D,13,D,275,D,,A,
20234,05257044,41,0,1,100,D,13,D,400,D,,A,
20234,05257734,70,0,1,100,D,13,D,60,D,,A,
20234,05257924,16,0,1,100,D,13,D,200,D,,A,
20234,05258234,26,0,1,100,D,07,D,125,D,,A,
20234,05258394,37,0,1,100,D,07,D,100,D,,A,
20234,05258394,38,0,1,100,D,09,D,55,D,,A,
20234,05258664,63,0,1,100,D,08,D,200,D,,A,
20234,05258724,10,0,1,100,D,13,D,21,D,,A,
20234,05259014,90,0,1,100,D,09,D,50,D,,A,
20234,05259384,41,0,1,100,D,08,D,35,D,,A,
20234,05259564,24,0,1,100,D,13,D,90,D,,A,
20234,05259774,55,0,1,100,D,09,D,150,D,,A,
20234,05259814,8,0,1,100,D,08,D,20,D,,A,
20234,05259874,52,0,1,100,D,08,D,13,D,,A,
20234,05260024,33,0,1,100,D,09,D,160,D,,A,
20234,05260194,61,0,1,100,D,07,D,43,D,,A,
20234,05260594,29,0,1,100,D,09,D,50,D,,A,
20234,05260634,16,0,1,100,D,13,D,80,D,,A,
20234,05260794,56,0,1,100,D,08,D,56,D,,A,
20234,05261144,24,0,1,100,D,13,D,100,D,,A,
20234,05261454,41,0,1,100,D,13,D,60,D,,A,
20234,05261574,37,0,1,100,D,09,D,100,D,1,D,
20234,05261614,42,0,1,100,D,08,D,20,D,,A,
20234,05261854,72,0,2,100,D,07,D,300,D,,A,
20234,05261944,29,0,2,100,D,07,D,28,D,,A,
20234,05262364,41,0,1,100,D,09,D,350,D,,A,
20234,05262404,42,0,1,100,D,09,D,70,D,,A,
20234,05262534,41,0,1,100,D,09,D,15,D,,A,
20234,05263054,58,0,1,100,D,07,D,38,D,,A,
20234,05263344,51,0,1,100,D,08,D,30,D,,A,
20234,05263424,61,0,1,100,D,09,D,10,D,,A,
20234,05263894,23,0,1,100,D,08,D,40,D,,A,
20234,05263894,24,0,1,100,D,09,D,40,D,,A,
20234,05263894,25,0,1,100,D,10,D,40,D,,A,
20234,05263994,40,0,1,100,D,10,D,70,D,,A,
20234,05264024,27,0,1,100,D,09,D,60,D,2,D,1
20234,05264044,18,0,1,100,D,10,D,35,D,,A,
20234,05264354,82,0,1,100,D,08,D,30,D,,A,
20234,05264354,83,0,1,100,D,09,D,30,D,,A,
20234,05264354,84,0,1,100,D,10,D,30,D,,A,
20234,05264534,29,0,1,100,D,13,D,200,D,2,D,1
20234,05264964,36,0,1,100,D,13,D,10,D,,A,
20234,05265004,41,0,1,100,D,09,D,50,D,,A,
20234,05265494,46,0,1,100,D,08,D,74,D,,A,
20234,05265494,47,0,1,100,D,09,D,81,D,,A,
20234,05265494,48,0,1,100,D,10,D,39,D,,A,
20234,05265874,18,0,1,100,D,13,D,40,D,,A,
20234,05266014,41,0,1,100,D,09,D,21,D,,A,
20234,05266014,42,0,1,100,D,10,D,24,D,,A,
20234,05266084,54,0,1,100,D,13,D,100,D,1,D,
20234,05266764,53,0,1,100,D,09,D,13,D,,A,
20234,05266764,54,0,1,100,D,10,D,40,D,,A,
20234,05266764,55,0,1,100,D,09,D,66,D,,A,
20234,05266764,56,0,1,100,D,08,D,30,D,,A,
20234,05267184,21,0,1,100,D,08,D,45,D,2,D,2
20234,05267184,22,0,1,100,D,09,D,45,D,2,D,2
20234,05267184,23,0,1,100,D,10,D,45,D,2,D,2
20234,05267824,33,0,1,100,D,13,D,90,D,,A,
20234,05267864,48,0,1,100,D,13,D,57,D,,A,
20234,05268344,22,0,1,100,D,13,D,50,D,,A,
20234,05268524,67,0,1,100,D,09,D,164,D,,A,
20234,05269394,22,0,1,100,D,10,D,8,D,,A,
20234,05269794,24,0,2,100,D,08,D,200,D,,A,
20234,05270164,13,0,1,100,D,13,D,100,D,,A,
20234,05270174,46,0,1,100,D,08,D,80,D,1,D,
20234,05270174,47,0,1,100,D,09,D,60,D,1,D,
20234,05270174,48,0,1,100,D,10,D,50,D,1,D,
20234,05270424,29,0,1,100,D,08,D,20,D,,A,
20234,05270494,11,0,1,100,D,13,D,100,D,,A,
20234,05270704,37,0,1,100,D,08,D,28,D,,A,
20234,05271064,42,0,1,100,D,09,D,100,D,2,D,1
20234,05271174,32,0,1,100,D,13,D,100,D,,A,
20234,05271444,12,0,1,100,D,13,D,70,D,,A,
20234,05272244,49,0,1,100,D,09,D,30,D,,A,
20234,05272244,50,0,1,100,D,10,D,30,D,,A,
20234,05272244,51,0,2,100,D,08,D,70,D,,A,
20234,05272424,43,0,1,100,D,13,D,150,D,,A,
20234,05272644,25,0,1,100,D,13,D,62,D,,A,
20234,05272774,59,0,1,100,D,09,D,100,D,,A,
20234,05274014,31,0,1,100,D,10,D,600,D,,A,
20234,05274064,52,0,1,100,D,09,D,240,D,,A,
20234,05274114,48,0,1,100,D,09,D,60,D,,A,
20234,05274174,45,0,1,100,D,09,D,62,D,,A,
20234,05274504,37,0,1,100,D,10,D,600,D,,A,
20234,05274724,43,0,2,100,D,08,D,70,D,,A,
20234,05274914,24,0,1,100,D,13,D,50,D,,A,
20234,05275104,37,0,1,100,D,11,D,75,D,,A,
20234,05275634,17,0,1,100,D,13,D,192,D,1,D,
20234,05276024,77,0,1,100,D,10,D,125,D,,A,
20234,05276044,52,0,1,100,D,11,D,15,D,,A,
20234,05276524,29,0,1,100,D,13,D,20,D,2,D,3
20234,05276684,34,0,1,100,D,09,D,120,D,1,D,
20234,05276684,35,0,1,100,D,10,D,42,D,1,D,
20234,05276684,36,0,1,100,D,11,D,45,D,1,D,
20234,05276684,37,0,2,100,D,09,D,40,D,,A,
20234,05276864,42,0,1,100,D,11,D,150,D,1,D,
20234,05276864,43,0,2,100,D,09,D,450,D,2,D,1
20234,05278614,39,0,1,100,D,09,D,53,D,,A,
20234,05278674,35,0,1,100,D,11,D,150,D,,A,
20234,05278774,10,0,1,100,D,13,D,100,D,2,D,1
20234,05278894,30,0,1,100,D,09,D,99,D,,A,
20234,05279194,41,0,1,100,D,10,D,40,D,,A,
20234,05279344,82,0,1,100,D,11,D,60,D,,A,
20234,05279384,47,0,1,100,D,09,D,35,D,,A,
20234,05279484,35,0,1,100,D,13,D,60,D,,A,
20234,05279564,37,0,1,100,D,10,D,50,D,,A,
20234,05279694,37,0,1,100,D,13,D,30,D,2,D,1
20234,05280114,59,0,1,100,D,09,D,40,D,,A,
20234,05280114,60,0,1,100,D,11,D,60,D,,A,
20234,05280714,72,0,1,100,D,11,D,56,D,,A,
20234,05280984,27,0,1,100,D,11,D,25,D,2,D,1
20234,05281034,56,0,1,110,D,09,D,15,F,,A,
20234,05281794,48,0,1,100,D,11,D,30,D,,A,
20234,05282174,40,0,1,100,D,09,D,20,D,,A,
20234,05282174,41,0,1,100,D,10,D,20,D,,A,
20234,05282174,42,0,1,100,D,11,D,20,D,,A,
20234,05282534,46,0,2,100,D,09,D,436,D,,A,
20234,05283124,51,0,1,100,D,11,D,60,D,,A,
20234,05283264,30,0,1,100,D,11,D,40,D,,A,
20234,05283284,56,0,1,100,D,10,D,150,D,,A,
20234,05284344,44,0,1,100,D,09,D,160,D,,A,
20234,05284344,45,0,1,100,D,10,D,120,D,,A,
20234,05284344,46,0,1,100,D,11,D,40,D,,A,
20234,05284504,25,0,1,100,D,13,D,200,D,,A,
20234,05285024,35,0,1,100,D,10,D,20,D,1,D,
20234,05285024,36,0,1,100,D,11,D,21,D,1,D,
20234,05285064,22,0,1,100,D,09,D,27,D,1,D,
20234,05285064,23,0,1,100,D,10,D,18,D,1,D,
20234,05285064,24,0,1,100,D,11,D,36,D,1,D,
20234,05285084,37,0,1,100,D,13,D,33,D,2,D,1
20234,05285624,60,0,1,100,D,10,D,112,D,,A,
20234,05285674,17,0,1,100,D,13,D,45,D,,A,
20234,05285724,62,0,1,100,D,11,D,26,D,,A,
20234,05285894,34,0,1,100,D,11,D,30,D,,A,
20234,05286513,34,0,1,100,D,09,D,50,D,,A,
20234,05286773,20,0,1,100,D,13,D,60,D,2,D,2
20234,05287113,46,0,1,100,D,07,D,100,D,,A,
20234,05287143,25,0,1,100,D,13,D,400,D,,A,
20234,05287943,23,0,1,100,D,09,D,50,D,,A,
20234,05288123,33,0,1,100,D,13,D,8,D,,A,
20234,05288333,19,0,1,100,D,13,D,75,D,,A,
20234,05288363,55,0,1,100,D,13,D,50,D,1,D,
20234,05288753,23,0,1,100,D,07,D,32,D,,A,
20234,05288753,24,0,1,100,D,08,D,9,D,,A,
20234,05288753,25,0,1,100,D,09,D,31,D,,A,
20234,05288763,26,0,1,100,D,07,D,150,D,2,D,1
20234,05288943,27,0,1,100,D,13,D,150,D,1,D,
20234,05289263,17,0,1,100,D,13,D,60,D,,A,
20234,05289463,20,0,1,100,D,09,D,65,D,2,D,1
20234,05289563,38,0,1,100,D,09,D,12,D,,A,
20234,05289783,26,0,1,100,D,07,D,140,D,,A,
20234,05289893,27,0,1,100,D,13,D,40,D,,A,
20234,05290093,31,0,1,100,D,13,D,100,D,,A,
20234,05290173,43,0,1,100,D,13,D,20,D,,A,
20234,05290173,44,0,1,110,D,08,D,20,D,,A,
20234,05290183,36,0,2,100,D,07,D,9,D,,A,
20234,05290253,61,0,1,100,D,09,D,65,F,,A,
20234,05290333,17,0,1,100,D,13,D,200,D,,A,
20234,05290373,31,0,1,100,D,13,D,300,D,,A,
20234,05290623,16,0,1,100,D,13,D,200,D,,A,
20234,05290643,32,0,1,100,D,13,D,15,D,,A,
20234,05290993,60,0,1,100,D,07,D,28,D,,A,
20234,05290993,61,0,1,100,D,09,D,28,D,,A,
20234,05291043,33,0,1,100,D,07,D,200,D,,A,
20234,05291203,25,0,1,100,D,07,D,195,D,,A,
20234,05291233,105,0,1,100,D,07,D,250,D,,A,
20234,05291233,106,0,1,100,D,08,D,550,D,,A,
20234,05291233,107,0,1,100,D,09,D,500,D,,A,
20234,05291583,34,0,1,100,D,09,D,24,D,,A,
20234,05291583,35,0,2,100,D,07,D,25,D,,A,
20234,05291583,36,0,2,100,D,07,D,18,D,,A,
20234,05291693,64,0,1,100,D,07,D,120,D,,A,
20234,05291883,19,0,1,110,D,13,D,50,D,,A,
20234,05291923,50,0,1,100,D,08,D,30,D,,A,
20234,05292023,24,0,1,100,D,07,D,54,D,,A,
20234,05292023,25,0,1,100,D,08,D,54,D,,A,
20234,05292233,26,0,1,100,D,13,D,400,D,1,D,
20234,05292543,112,0,2,100,D,07,D,12,D,,A,
20234,05292553,35,0,1,100,D,13,D,50,D,,A,
20234,05292823,52,0,2,100,D,07,D,110,D,,A,
20234,05293103,30,0,1,100,D,13,D,50,D,,A,
20234,05293313,35,0,1,100,D,13,D,60,D,,A,
20234,05293503,50,0,1,100,D,09,D,100,D,,A,
20234,05293783,33,0,1,100,D,09,D,30,D,2,D,1
20234,05294023,24,0,1,100,D,13,D,60,D,,A,
20234,05294073,43,0,1,100,D,09,D,80,D,,A,
20234,05294433,13,0,1,100,D,13,D,60,D,,A,
20234,05294593,32,0,1,100,D,08,D,10,D,,A,
20234,05294853,46,0,1,100,D,09,D,21,D,,A,
20234,05294923,81,0,1,100,D,08,D,140,D,1,D,
20234,05295203,26,0,1,100,D,07,D,20,D,,A,
20234,05295553,45,0,1,100,D,07,D,20,D,,A,
20234,05295563,107,0,1,100,D,07,D,50,D,,A,
20234,05295623,48,0,1,100,D,08,D,20,D,1,D,
20234,05295633,67,0,2,100,D,07,D,20,D,,A,
20234,05295833,48,0,1,100,D,09,D,250,D,,A,
20234,05295993,29,0,1,100,D,07,D,30,D,,A,
20234,05296023,33,0,1,100,D,13,D,300,D,2,D,1
20234,05296253,53,0,1,100,D,08,D,86,D,,A,
20234,05296263,58,0,1,100,D,09,D,50,D,,A,
20234,05296423,23,0,1,100,D,09,D,60,D,1,D,
20234,05296633,44,0,1,100,D,13,D,100,D,,A,
20234,05296773,51,0,1,100,D,13,D,100,D,,A,
20234,05296773,52,0,1,110,D,07,D,7,D,,A,
20234,05296843,47,0,1,100,D,09,D,15,D,,A,
20234,05296943,84,0,1,100,D,07,D,15,D,,A,
20234,05296943,85,0,1,100,D,09,D,10,D,,A,
20234,05297163,43,0,1,100,D,08,D,35,D,,A,
20234,05297543,19,0,2,100,D,07,D,350,D,,A,
20234,05344563,57,0,1,100,D,08,D,120,D,,A,
20234,05344563,58,0,2,100,D,08,D,120,D,,A,
20234,05344743,37,0,2,110,D,08,D,15,D,,A,
20234,05344963,49,0,1,100,D,13,D,20,D,,A,
20234,05344963,50,0,1,110,D,13,D,5,D,,A,
20234,05344973,31,0,2,100,D,08,D,33,D,,A,
20234,05345023,57,0,1,100,D,13,D,100,D,1,D,
20234,05345033,13,0,1,100,D,08,D,20,D,1,D,
20234,05345033,14,0,1,100,D,08,D,50,D,1,D,
20234,05345123,65,0,1,100,D,09,D,20,D,,A,
20234,05345193,80,0,1,100,D,10,D,15,D,,A,
20234,05345463,35,0,1,100,D,08,D,15,D,,A,
20234,05345463,36,0,1,100,D,09,D,15,D,,A,
20234,05345583,56,0,1,100,D,13,D,80,D,1,D,
20234,05345583,57,0,1,100,D,10,D,300,D,1,D,
20234,05345703,41,0,1,100,D,08,D,30,D,,A,
20234,05345703,42,0,1,100,D,09,D,40,D,,A,
20234,05345703,43,0,1,100,D,10,D,15,D,,A,
20234,05345963,60,0,1,100,D,09,D,300,D,1,D,
20234,05346093,44,0,1,100,D,10,D,28,D,,A,
20234,05346133,24,0,1,100,D,13,D,200,D,,A,
20234,05346183,43,0,2,100,D,08,D,40,D,,A,
20234,05346263,16,0,1,100,D,08,D,120,D,,A,
20234,05346363,76,0,2,100,D,08,D,230,D,,A,
20234,05346403,88,0,2,100,D,08,D,30,D,2,D,4
20234,05346993,27,0,1,100,D,13,D,100,D,,A,
20234,05347433,50,0,1,100,D,10,D,300,D,,A,
20234,05347433,51,0,2,100,D,08,D,550,D,,A,
20234,05347713,40,0,1,100,D,13,D,100,D,,A,
20234,05347794,18,0,1,100,D,13,D,200,D,,A,
20234,05348173,31,0,1,100,D,09,D,200,D,,A,
20234,05348384,34,0,1,100,D,09,D,90,D,1,D,
20234,05348384,35,0,1,100,D,10,D,180,D,1,D,
20234,05348403,24,0,1,100,D,08,D,200,D,,A,
20234,05348403,25,0,1,100,D,09,D,160,D,,A,
20234,05348403,26,0,1,100,D,10,D,100,D,,A,
20234,05348423,33,0,1,100,D,08,D,485,D,1,D,
20234,05348423,34,0,1,100,D,09,D,156,D,1,D,
20234,05348423,35,0,1,100,D,10,D,1055,D,1,D,
20234,05348423,36,0,2,100,D,08,D,25,D,1,D,
20234,05349053,26,0,1,100,D,13,D,80,D,2,D,1
20234,05349053,27,0,1,100,D,13,D,20,D,2,D,1
20234,05349083,29,0,1,100,D,10,D,47,D,,A,
20234,05349083,30,0,1,100,D,08,D,200,D,,A,
20234,05349083,31,0,1,100,D,10,D,20,D,,A,
20234,05349083,32,0,2,100,D,08,D,200,D,,A,
20234,05349203,41,0,1,100,D,13,D,200,D,,A,
20234,05349533,28,0,1,100,D,13,D,180,D,2,D,1
20234,05349713,51,0,1,100,D,09,D,200,D,,A,
20234,05350263,46,0,1,100,D,09,D,30,D,,A,
20234,05350733,29,0,1,100,D,08,D,68,D,,A,
20234,05350733,30,0,1,100,D,09,D,73,D,,A,
20234,05350733,31,0,1,100,D,10,D,130,D,,A,
20234,05350753,58,0,1,100,D,09,D,131,D,,A,
20234,05350753,59,0,1,100,D,10,D,95,D,,A,
20234,05350773,45,0,1,100,D,10,D,85,D,,A,
20234,05350843,62,0,1,100,D,09,D,215,D,,A,
20234,05350843,63,0,1,100,D,10,D,382,D,,A,
20234,05350843,64,0,2,100,D,08,D,89,D,,A,
20234,05350843,65,0,2,110,D,08,D,3,D,,A,
20234,05351073,99,0,1,100,D,08,D,29,D,,A,
20234,05351073,100,0,1,100,D,09,D,117,D,,A,
20234,05351073,101,0,1,100,D,10,D,75,D,,A,
20234,05351163,41,0,1,100,D,08,D,50,D,,A,
20234,05351163,42,0,1,100,D,08,D,37,D,,A,
20234,05351363,18,0,1,100,D,13,D,100,D,2,D,2
20234,05351413,33,0,1,100,D,10,D,25,D,,A,
20234,05351454,54,0,1,100,D,09,D,16,D,,A,
20234,05351683,27,0,1,100,D,13,D,100,D,,A,
20234,05352053,78,0,1,100,D,08,D,50,D,,A,
20234,05352053,79,0,1,100,D,09,D,30,D,,A,
20234,05352053,80,0,1,100,D,10,D,55,D,,A,
20234,05352313,29,0,1,100,D,10,D,80,D,1,D,
20234,05353013,23,0,1,100,D,10,D,106,D,2,D,1
20234,05353333,62,0,1,100,D,09,D,35,D,,A,
20234,05354053,43,0,1,100,D,13,D,100,D,,A,
20234,05354393,48,0,1,100,D,08,D,109,D,2,D,2
20234,05354393,49,0,1,100,D,09,D,293,D,2,D,2
20234,05354393,50,0,1,100,D,10,D,138,D,2,D,2
20234,05354713,40,0,1,110,D,08,D,100,D,,A,
20234,05354753,47,0,1,100,D,13,D,25,D,,A,
20234,05354793,47,0,1,100,D,09,D,27,D,2,D,1
20234,05354983,29,0,1,100,D,13,D,27,D,2,D,2
20234,05355023,16,0,1,100,D,13,D,125,D,,A,
20234,05355173,36,0,1,100,D,10,D,500,D,,A,
20234,05355173,37,0,2,100,D,08,D,250,D,,A,
20234,05355943,81,0,1,100,D,10,D,160,D,,A,
20234,05356354,52,0,1,100,D,11,D,30,D,,A,
20234,05356543,39,0,1,100,D,11,D,30,D,,A,
20234,05356543,40,0,2,100,D,09,D,80,D,2,D,1
20234,05357113,49,0,1,100,D,11,D,50,D,,A,
20234,05357733,52,0,1,100,D,13,D,26,D,,A,
20234,05357743,64,0,1,100,D,10,D,150,D,,A,
20234,05358373,37,0,2,100,D,09,D,22,D,,A,
20234,05358463,43,0,1,100,D,13,D,50,D,,A,
20234,05358553,27,0,1,100,D,09,D,60,D,,A,
20234,05358553,28,0,1,100,D,09,D,30,D,,A,
20234,05358593,61,0,1,100,D,10,D,120,D,,A,
20234,05358643,29,0,1,100,D,13,D,70,D,,A,
20234,05358913,54,0,1,100,D,11,D,138,D,,A,
20234,05358933,68,0,1,100,D,09,D,50,D,,A,
20234,05358933,69,0,1,110,D,09,D,175,D,,A,1
20234,05358933,70,0,2,100,D,09,D,30,D,,A,
20234,05359213,66,0,1,110,D,10,D,10,D,,A,
20234,05359313,62,0,1,100,D,09,D,33,D,,A,
20234,05359463,41,0,1,100,D,09,D,30,D,,A,
20234,05359463,42,0,1,100,D,09,D,300,D,,A,
20234,05360593,36,0,1,100,D,13,D,60,D,,A,
20234,05360643,24,0,1,100,D,10,D,22,D,,A,
20234,05360773,36,0,2,100,D,09,D,60,D,,A,
20234,05361053,41,0,1,100,D,09,D,600,D,1,D,
20234,05361053,42,0,1,100,D,10,D,200,D,1,D,
20234,05361053,43,0,1,100,D,11,D,300,D,1,D,
20234,05361113,22,0,1,100,D,13,D,10,D,,A,
20234,05361113,23,0,1,100,D,13,D,50,D,,A,
20234,05361473,57,0,1,100,D,09,D,120,D,,A,
20234,05361753,22,0,1,100,D,10,D,15,D,,A,
20234,05361953,33,0,1,100,D,11,D,40,D,,A,
20234,05362233,62,0,1,100,D,10,D,50,D,,A,
20234,05362233,63,0,1,100,D,11,D,50,D,,A,
20234,05362233,64,0,2,100,D,09,D,20,D,,A,
20234,05362853,15,0,1,100,D,13,D,250,D,,A,
20234,05362943,37,0,1,100,D,11,D,10,D,,A,
20234,05363013,38,0,2,100,D,09,D,60,D,,A,
20234,05363043,38,0,1,100,D,13,D,100,D,,A,
20234,05363103,49,0,1,100,D,13,D,25,D,,A,
20234,05363153,64,0,1,100,D,09,D,14,D,,A,
20234,05363153,65,0,1,100,D,10,D,14,D,,A,
20234,05363183,82,0,1,100,D,11,D,84,D,,A,
20234,05363393,46,0,1,100,D,11,D,500,D,,A,
20234,05363483,10,0,1,100,D,11,D,50,D,,A,
20234,05363613,28,0,1,100,D,11,D,200,D,,A,
