QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,OTHLNDRX,OTHL_DRX,OTHDCLNX,OTHD_LNX,SAFDPSTX,SAFD_STX,JLDRYNET,JLDR_NET,JDRYCNET,JDRY_NET,JBNKSCQV,JBNK_CQV,SALONX,SALONX_,WIGSX,WIGSX_,JMLPAYQV,JMLP_YQV
20234,05563221,14,0,1,,A,,A,,A,60,D,,A,,A,,A,,A,,A
20234,05563241,32,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20234,05563281,47,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20234,05563321,11,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05563361,40,0,1,,A,,A,,A,210,D,,A,,A,30,D,,A,,A
20234,05563371,22,0,1,,A,,A,,A,,A,,A,9,D,11,D,,A,,A
20234,05563391,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05563411,28,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20234,05563431,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05563441,41,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20234,05563481,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05563521,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05563551,39,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05563561,20,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20234,05563581,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05563601,39,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20234,05563631,40,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20234,05563681,40,0,1,,A,,A,,A,,A,,A,,A,12,D,,A,,A
20234,05563691,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05563721,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05563751,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05563791,33,0,1,,A,,A,,A,,A,,A,,A,85,D,,A,,A
20234,05563801,14,0,1,,A,,A,,A,100,D,,A,,A,,A,,A,,A
20234,05563811,14,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
20234,05563831,33,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20234,05563861,28,0,1,,A,,A,,A,,A,,A,,A,130,D,,A,,A
20234,05563891,39,0,1,,A,,A,,A,,A,80,D,,A,270,D,,A,,A
20234,05563941,35,0,1,,A,,A,,A,,A,,A,,A,355,D,,A,,A
20234,05563951,15,0,1,,A,,A,,A,,A,,A,,A,54,D,,A,,A
20234,05563961,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05563991,59,0,1,,A,,A,,A,,A,25,D,6,D,620,D,,A,,A
20234,05564011,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05564071,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05564141,29,0,1,,A,,A,,A,,A,,A,,A,700,D,,A,,A
20234,05564151,64,0,1,,A,,A,,A,,A,,A,,A,216,D,,A,,A
20234,05564161,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05564181,38,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05564221,20,0,1,,A,,A,,A,45,D,,A,,A,,A,,A,,A
20234,05564231,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05564241,29,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20234,05564251,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05564311,28,0,1,,A,,A,,A,,A,,A,,A,480,D,,A,,A
20234,05564351,38,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A
20234,05564361,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05564371,21,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20234,05564391,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05564401,36,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20234,05564411,25,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20234,05564451,37,0,1,,A,,A,,A,,A,,A,18,D,900,D,,A,,A
20234,05564561,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05564631,40,0,1,,A,,A,,A,,A,22,D,,A,500,D,,A,,A
20234,05564721,47,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05564741,28,0,1,,A,,A,,A,,A,,A,,A,84,D,,A,,A
20234,05564761,32,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20234,05564771,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05564784,20,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20234,05564801,17,0,1,6,D,,A,,A,6,D,,A,,A,,A,,A,,A
20234,05564831,30,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20234,05564851,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05564861,28,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20234,05564953,37,0,1,,A,,A,,A,100,D,,A,,A,60,D,,A,,A
20234,05564971,30,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20234,05564981,42,0,1,,A,,A,,A,,A,,A,,A,160,D,,A,,A
20234,05564991,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05565001,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05565051,27,0,1,,A,,A,,A,,A,120,D,,A,210,D,,A,,A
20234,05565071,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05565101,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05565141,48,0,1,,A,,A,,A,,A,,A,,A,55,D,,A,,A
20234,05565181,31,0,1,,A,,A,,A,,A,,A,,A,250,D,,A,,A
20234,05565191,30,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20234,05565211,38,0,1,,A,,A,1,D,,A,,A,,A,10,D,,A,,A
20234,05565221,32,0,1,,A,,A,,A,,A,,A,,A,55,D,,A,,A
20234,05565273,29,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A
20234,05565291,12,0,1,,A,,A,,A,20,D,,A,39,D,,A,,A,,A
20234,05565301,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05565331,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05565391,32,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05565411,29,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20234,05565441,28,0,1,,A,,A,,A,,A,,A,,A,,A,92,D,,A
20234,05565451,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05565481,16,0,1,400,D,,A,,A,320,D,,A,,A,60,D,,A,,A
20234,05565511,11,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20234,05565521,43,0,1,,A,,A,,A,,A,,A,,A,460,D,,A,,A
20234,05565571,24,0,1,,A,,A,,A,,A,,A,,A,70,D,,A,,A
20234,05565621,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05565631,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05565641,44,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05565681,42,0,1,,A,,A,,A,,A,,A,300,D,500,D,,A,,A
20234,05565701,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05565741,17,0,1,,A,,A,,A,,A,,A,,A,17,D,,A,,A
20234,05565811,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,390,D
20234,05565831,26,0,1,,A,,A,,A,360,D,,A,,A,360,D,,A,,A
20234,05565861,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05565871,15,0,1,,A,,A,,A,,A,,A,,A,55,D,,A,,A
20234,05565901,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05565921,50,0,1,,A,,A,,A,,A,,A,9,D,60,D,,A,,A
20234,05565941,37,0,1,,A,,A,,A,,A,,A,,A,520,D,,A,,A
20234,05565971,35,0,1,,A,,A,,A,200,D,,A,,A,400,D,,A,,A
20234,05565992,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,20,D
20234,05566011,24,0,1,,A,,A,95,D,4,D,,A,,A,50,D,,A,,A
20234,05566021,34,0,1,,A,,A,,A,,A,,A,,A,350,D,,A,,A
20234,05566031,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05566061,20,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20234,05566073,35,0,1,,A,,A,,A,,A,,A,,A,600,D,,A,,A
20234,05566081,29,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20234,05566131,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05566191,39,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20234,05566261,19,0,1,,A,,A,,A,,A,25,D,,A,60,D,,A,,A
20234,05566331,45,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05566351,36,0,1,,A,,A,,A,,A,,A,,A,165,D,,A,,A
20234,05566381,40,0,1,,A,,A,,A,,A,,A,,A,210,D,,A,,A
20234,05566391,23,0,1,,A,,A,,A,30,D,,A,60,D,60,D,,A,,A
20234,05566451,59,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05566481,39,0,1,,A,,A,,A,,A,,A,6,D,,A,,A,,A
20234,05566501,26,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20234,05566511,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05566551,43,0,1,,A,,A,,A,,A,,A,330,D,280,D,,A,26,D
20234,05566561,37,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05566571,42,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20234,05566591,47,0,1,,A,,A,,A,,A,70,D,,A,135,D,,A,,A
20234,05566611,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05566641,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05566661,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05566681,20,0,1,,A,,A,,A,,A,,A,60,D,,A,,A,,A
20234,05566701,24,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A
20234,05566711,24,0,1,,A,,A,,A,,A,50,D,,A,300,D,,A,,A
20234,05566721,42,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20234,05566741,29,0,1,,A,,A,80,D,,A,,A,,A,40,D,,A,,A
20234,05566821,32,0,1,,A,,A,,A,,A,30,D,,A,90,D,,A,,A
20234,05566841,29,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20234,05566851,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05566874,14,0,1,,A,,A,,A,20,D,,A,,A,,A,,A,,A
20234,05566921,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05566961,46,0,1,,A,,A,,A,,A,,A,,A,,A,,A,15,D
20234,05566981,25,0,1,,A,,A,,A,,A,,A,,A,250,D,,A,,A
20234,05567001,22,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05567011,17,0,1,,A,,A,,A,300,D,,A,,A,,A,,A,,A
20234,05567061,43,0,1,,A,,A,,A,,A,,A,,A,500,D,,A,,A
20234,05567111,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05567121,19,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,376,F
20234,05567131,22,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20234,05567171,18,0,1,,A,,A,,A,,A,,A,,A,750,D,,A,,A
20234,05567211,46,0,1,,A,,A,,A,,A,,A,,A,250,D,,A,23,D
20234,05567241,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05567261,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05567281,28,0,1,,A,,A,,A,,A,,A,75,D,240,D,,A,,A
20234,05567291,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05567341,32,0,1,,A,,A,,A,,A,,A,18,F,200,D,,A,,A
20234,05567371,33,0,1,,A,,A,,A,120,D,,A,,A,600,D,,A,,A
20234,05567383,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05567401,16,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20234,05567421,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05567451,18,0,1,,A,,A,,A,,A,,A,,A,90,D,,A,,A
20234,05567481,56,0,1,,A,,A,,A,,A,75,D,,A,450,D,,A,,A
20234,05567511,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05567561,57,0,1,,A,,A,,A,,A,,A,,A,138,D,,A,,A
20234,05567571,32,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20234,05567581,28,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20234,05567651,81,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20234,05567671,24,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20234,05567741,20,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20234,05567751,15,0,1,,A,,A,,A,,A,,A,,A,45,D,,A,,A
20234,05567811,47,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20234,05567851,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05567881,46,0,1,,A,,A,,A,,A,260,D,18,D,200,D,,A,,A
20234,05567891,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05567901,45,0,1,,A,,A,,A,,A,40,D,,A,210,D,,A,,A
20234,05567911,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05567961,30,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20234,05568041,29,0,1,,A,,A,,A,,A,,A,,A,235,D,,A,,A
20234,05568051,45,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20234,05568071,39,0,1,,A,,A,,A,,A,,A,,A,500,D,,A,,A
20234,05568091,16,0,1,2,D,,A,,A,8,D,,A,,A,,A,,A,,A
20234,05568161,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05568171,17,0,1,,A,,A,,A,10,D,,A,,A,,A,,A,,A
20234,05568181,40,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20234,05568211,48,0,1,,A,,A,,A,,A,100,D,,A,300,D,,A,,A
20234,05568231,24,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20234,05568251,36,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05568291,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05568321,34,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05568341,29,0,1,,A,,A,,A,75,D,,A,,A,270,D,,A,,A
20234,05568391,27,0,1,,A,,A,,A,,A,,A,,A,520,D,,A,,A
20234,05568421,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05568501,30,0,1,,A,,A,,A,,A,,A,,A,450,D,,A,,A
20234,05568561,21,0,1,,A,,A,3,D,,A,,A,,A,30,D,,A,,A
20234,05568571,47,0,1,42,D,,A,,A,88,D,,A,,A,65,D,,A,,A
20234,05568611,21,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20234,05568681,43,0,1,,A,,A,,A,,A,,A,,A,275,D,,A,,A
20234,05568721,39,0,1,,A,,A,,A,,A,,A,,A,130,D,,A,,A
20234,05568751,26,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05568821,20,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20234,05568841,18,0,1,,A,,A,,A,40,D,,A,,A,,A,,A,,A
20234,05568851,24,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20234,05568861,44,0,1,,A,,A,,A,,A,,A,,A,250,D,,A,,A
20234,05568901,22,0,1,,A,,A,,A,,A,,A,,A,240,D,,A,,A
20234,05568931,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05568961,14,0,1,,A,,A,,A,60,D,,A,,A,25,D,,A,,A
20234,05568971,41,0,1,,A,,A,,A,40,D,,A,,A,290,D,,A,,A
20234,05568991,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05569051,22,0,1,,A,,A,,A,30,D,,A,,A,20,D,,A,,A
20234,05569061,22,0,1,,A,,A,,A,,A,,A,,A,220,D,,A,,A
20234,05569091,50,0,1,,A,,A,,A,,A,,A,,A,35,D,,A,,A
20234,05569101,50,0,1,,A,,A,1,D,,A,,A,,A,105,D,,A,,A
20234,05569111,41,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20234,05569171,19,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05569211,10,0,1,1,D,,A,,A,4,D,,A,24,D,,A,,A,,A
20234,05569221,31,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20234,05569241,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05569271,28,0,1,120,D,,A,,A,120,D,50,D,,A,,A,,A,,A
20234,05569301,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05569341,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05569361,21,0,1,,A,,A,,A,,A,20,D,,A,150,D,,A,,A
20234,05569371,19,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20234,05569381,9,0,1,,A,,A,,A,,A,,A,,A,20,D,,A,,A
20234,05569401,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05569471,44,0,1,,A,,A,,A,,A,60,D,,A,,A,,A,,A
20234,05569501,25,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20234,05569541,35,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20234,05569561,19,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20234,05569681,25,0,1,,A,,A,,A,,A,,A,,A,30,D,,A,,A
20234,05569771,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05569781,29,0,1,,A,,A,,A,,A,,A,,A,66,D,,A,,A
20234,05569791,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05569821,30,0,1,,A,,A,,A,,A,20,D,,A,250,D,,A,,A
20234,05569831,25,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20234,05569841,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05569851,40,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05569891,23,0,1,,A,,A,,A,,A,,A,42,D,,A,,A,,A
20234,05570011,36,0,1,,A,,A,,A,,A,100,D,,A,100,D,,A,,A
20234,05570051,33,0,1,,A,,A,,A,30,D,,A,,A,200,D,,A,,A
20234,05570081,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05570111,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05570141,52,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20234,05570151,36,0,1,,A,,A,,A,,A,50,D,,A,,A,,A,,A
20234,05570201,27,0,1,,A,,A,,A,,A,,A,,A,45,D,,A,,A
20234,05570224,29,0,1,,A,,A,,A,,A,,A,,A,75,D,,A,,A
20234,05570231,28,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20234,05570251,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05570281,40,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20234,05570321,46,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,,A
20234,05570331,26,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,529,D
20234,05570341,40,0,1,,A,,A,,A,,A,,A,15,D,25,D,,A,,A
20234,05570413,49,0,1,,A,,A,,A,,A,300,D,,A,450,D,,A,,A
20234,05570481,25,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20234,05570541,35,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05570561,25,0,1,,A,,A,,A,,A,,A,15,D,60,D,,A,,A
20234,05570641,42,0,1,,A,,A,,A,,A,,A,75,F,100,D,,A,,A
20234,05570671,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05570681,46,0,1,,A,,A,,A,,A,,A,,A,31,D,,A,,A
20234,05570701,28,0,1,200,D,,A,,A,300,D,,A,,A,200,D,,A,,A
20234,05570761,30,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05570771,16,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20234,05570791,39,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20234,05570851,30,0,1,,A,,A,,A,,A,,A,,A,210,D,,A,,A
20234,05570861,14,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05570881,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05570901,51,0,1,,A,,A,,A,,A,,A,,A,125,D,,A,,A
20234,05570911,19,0,1,,A,,A,,A,,A,20,D,,A,25,D,,A,,A
20234,05570941,38,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20234,05570961,31,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20234,05570981,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05570991,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05571041,20,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20234,05571061,19,0,1,,A,,A,,A,,A,,A,,A,160,D,,A,,A
20234,05571071,51,0,1,,A,,A,,A,,A,23,D,,A,240,D,,A,,A
20234,05571081,16,0,1,,A,,A,,A,60,D,,A,,A,60,D,,A,,A
20234,05571091,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05571121,44,0,1,,A,,A,,A,,A,,A,,A,1200,D,,A,,A
20234,05571131,31,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05571221,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05571241,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05571251,23,0,1,,A,,A,,A,,A,,A,,A,125,D,,A,,A
20234,05571281,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05571291,15,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05571311,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05571371,21,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05571421,28,0,1,,A,,A,,A,,A,,A,150,D,,A,,A,,A
20234,05571441,18,0,1,,A,,A,,A,,A,,A,,A,40,D,,A,13,D
20234,05571451,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05571471,8,0,1,,A,,A,,A,,A,,A,,A,65,D,,A,,A
20234,05571481,70,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20234,05571511,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05571531,21,0,1,,A,,A,,A,,A,,A,,A,50,D,,A,,A
20234,05571541,86,0,1,,A,,A,,A,,A,150,D,,A,140,D,,A,,A
20234,05571551,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05571561,17,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05571571,13,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05571591,46,0,1,,A,,A,,A,300,D,,A,,A,100,D,,A,,A
20234,05571671,20,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05571761,39,0,1,,A,,A,,A,,A,,A,,A,400,D,,A,,A
20234,05571801,27,0,1,,A,,A,,A,,A,100,D,,A,200,D,,A,,A
20234,05571811,58,0,1,,A,,A,,A,,A,,A,,A,100,D,,A,,A
20234,05571841,22,0,1,,A,,A,,A,,A,,A,,A,700,D,,A,,A
20234,05571851,14,0,1,,A,,A,,A,30,D,,A,9,D,30,D,,A,,A
20234,05571911,34,0,1,,A,,A,,A,,A,,A,,A,60,D,,A,,A
20234,05571921,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05571961,30,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20234,05571971,29,0,1,,A,,A,,A,,A,,A,,A,300,D,,A,,A
20234,05572021,78,0,1,,A,,A,,A,,A,,A,,A,385,D,,A,,A
20234,05572041,9,0,1,10,F,,A,,A,5,F,,A,,A,,A,,A,,A
20234,05572063,75,0,1,,A,,A,,A,,A,,A,,A,250,D,,A,,A
20234,05572081,39,0,1,,A,,A,40,F,,A,,A,,A,250,D,,A,,A
20234,05572101,26,0,1,,A,,A,,A,,A,,A,,A,25,D,,A,,A
20234,05572121,37,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20234,05572171,21,0,1,,A,,A,,A,,A,,A,,A,65,D,,A,,A
20234,05572221,16,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05572231,9,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05572241,24,0,1,,A,,A,,A,,A,,A,,A,150,D,,A,,A
20234,05572251,25,0,1,,A,,A,,A,,A,,A,18,D,40,D,,A,,A
20234,05572301,42,0,1,15,D,,A,,A,0,D,,A,,A,60,D,,A,,A
20234,05572311,36,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20234,05572371,28,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05572381,13,0,1,4,D,,A,,A,4,D,,A,36,D,60,D,,A,,A
20234,05572421,25,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05572481,28,0,1,,A,,A,80,D,,A,,A,,A,250,F,,A,,A
20234,05572503,39,0,1,,A,,A,,A,,A,,A,,A,180,D,,A,,A
20234,05572531,30,0,1,,A,,A,,A,15,D,,A,,A,160,D,,A,,A
20234,05572541,35,0,1,,A,,A,,A,,A,,A,,A,450,D,20,D,,A
20234,05572571,27,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05572583,10,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05572601,27,0,1,,A,,A,,A,,A,,A,,A,700,D,,A,,A
20234,05572621,29,0,1,,A,,A,,A,,A,,A,,A,160,D,,A,,A
20234,05572681,19,0,1,24,D,,A,,A,51,D,,A,,A,,A,,A,,A
20234,05572711,23,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05572721,41,0,1,30,D,,A,,A,20,D,75,D,,A,25,D,,A,,A
20234,05572731,53,0,1,,A,,A,,A,,A,,A,,A,532,D,,A,,A
20234,05572741,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05572761,41,0,1,,A,,A,,A,,A,,A,,A,,A,,A,1300,D
20234,05572771,24,0,1,,A,,A,,A,,A,,A,,A,,A,,A,160,D
20234,05572781,29,0,1,,A,,A,,A,,A,,A,,A,,A,,A,40,D
20234,05572791,18,0,1,,A,,A,,A,,A,,A,,A,,A,,A,,A
20234,05572841,42,0,1,,A,,A,30,D,,A,,A,,A,,A,,A,,A
20234,05572861,44,0,1,,A,,A,,A,,A,,A,,A,200,D,,A,,A
20234,05572871,28,0,1,,A,,A,,A,,A,,A,,A,120,D,,A,,A
20234,05572911,26,0,1,,A,,A,,A,,A,,A,,A,80,D,,A,,A
